App_ID,App_Icon_URL,App_Image_Name,App_Name
com.photomath.smart.study.learn,https://lh3.googleusercontent.com/sVm9Q34u8oDT2g3Yb2GfLAQr3cUDVyXXLr3oKNI9ibUXtsNM4igp3yzBSETx_2voac_V=w170,,Photo Calculator - Smart Calculator & Math Solver
com.perfectappstudio.scientificcalc,https://lh3.googleusercontent.com/CS0Kzz7_bDU92zdSEc2c7W2dsPKwiZ_oNov0VVt31WUiJK6WEOStaB_ymrk1FKnLH-M=w170,,Scientific Calculator
com.enadu.calculator,https://lh6.ggpht.com/942KbwPIon7xQet0Qv5F0Orj70Ob3zlGq48NWbWQgx1RkE7MXJ_5Arz5tEclNiRMwYK3=w170,,Simple Calculator
com.roamingsquirrel.android.standard_calculator,https://lh4.ggpht.com/86DcEkZFwHEM-2Vv3I1N1LMa7tPrL1ogoeLoa2lsaRFMq-4t4UAtDCqvRXAf3FSB1g=w170,,Standard Calculator
com.asus.calculator,https://lh3.googleusercontent.com/IpyRT5IkZEGzexL0DkKFSrzyKaL6HUoBm_IbnUXqEeki3xAjO3F3UaYURVFiFkH4bsfu=w170,,Calculator - unit converter
com.thinksimple.calculator,https://lh3.googleusercontent.com/hOede6UjOrsEmPRlnM1jYT8HM4X8SPC0PGZb55FPwOE1lB272cnwkYAvVTzFAGAjIQ=w170,,calculator
com.duy.tool.calc.colorful,https://lh3.googleusercontent.com/ePkEjD-FRcxhsPG9itZDZWBCcvJLTMYF1SZBgNkFcYfyQSNjg5zr2EPEghMxS-nZ_QZQ=w170,,Fx Calculator 350es 84+ calculator sin cos tan
com.mrduy.calc.ti36,https://lh3.googleusercontent.com/ojMDcLiu6tH2LdN-scnmT9ab9b_rAcQ6ZAgTOVdO9wjlXtp38KCEnk3w2tcAaY0CHzE=w170,,Complex calculator & Solve for x ti-36 ti-84 Plus
com.softdx.calculator,https://lh4.ggpht.com/inewmD7Se7jkxWSIHqtmvZkyFCupm6RUOdi9ojJSoyWUnnz8zIm5XnwO6O3ew-4hfr8o=w170,,Simple Calculator
com.desmos.calculator,https://lh6.ggpht.com/FER8beRYUri6QOnrCsNUt0McFkxdUpS6K61pWfSQY7O6HKVOMPZPo59IEX1RCHVMbw=w170,,Desmos Graphing Calculator
com.s2dio.automath,https://lh3.googleusercontent.com/-_cP0rKK4wsPS0bo5T4SWpXrtdcV2MmCsIknpV5FCtSwfdu4ZdflA1svXgaOuL-7b2A=w170,,AutoMath Photo Calculator
